,age_group_id,location_name,location_id,modelable_entity_name,modelable_entity_id,mean,population,sex_id,year_id
3050,22,Laos,12,Diet high in processed meat (g/day),2435,0.7220945196420497,1601171.1115989944,1,2016
3051,22,Laos,12,Diet high in processed meat (g/day),2435,0.5373231760161645,1616678.4354931698,2,2016
1525,22,Laos,12,Diet high in processed meat (g/day),2435,0.6292636267225831,3217849.547092164,3,2016
3430,22,Laos,12,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.007665122732879891,1601171.1115989944,1,2016
3431,22,Laos,12,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.007460213639073583,1616678.4354931698,2,2016
1715,22,Laos,12,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.007562174441374944,3217849.547092164,3,2016
3810,22,Laos,12,Diet high in red meat (g/day),2437,19.15810079804529,1601171.1115989944,1,2016
3811,22,Laos,12,Diet high in red meat (g/day),2437,12.303586248097828,1616678.4354931698,2,2016
1905,22,Laos,12,Diet high in red meat (g/day),2437,15.714327030347492,3217849.547092164,3,2016
4190,22,Laos,12,Diet high in sodium (g/day),2438,2.7045366686533856,1601171.1115989944,1,2016
4191,22,Laos,12,Diet high in sodium (g/day),2438,3.042527877031386,1616678.4354931698,2,2016
2095,22,Laos,12,Diet high in sodium (g/day),2438,2.874346689281843,3217849.547092164,3,2016
4570,22,Laos,12,Diet high in saturated fatty acids (% energy/day),2439,0.033159174689711544,1601171.1115989944,1,2016
4571,22,Laos,12,Diet high in saturated fatty acids (% energy/day),2439,0.03324438242705088,1616678.4354931698,2,2016
2285,22,Laos,12,Diet high in saturated fatty acids (% energy/day),2439,0.03320198387313597,3217849.547092164,3,2016
4950,22,Laos,12,Diet high in sugar-sweetened beverages (g/day),2440,100.47757685328597,1601171.1115989944,1,2016
4951,22,Laos,12,Diet high in sugar-sweetened beverages (g/day),2440,72.63329126535523,1616678.4354931698,2,2016
2475,22,Laos,12,Diet high in sugar-sweetened beverages (g/day),2440,86.48834105995957,3217849.547092164,3,2016
5330,22,Laos,12,Diet high in trans fatty acids (% energy/day),2441,0.0023294460901964694,1601171.1115989944,1,2016
5331,22,Laos,12,Diet high in trans fatty acids (% energy/day),2441,0.0028326290868551105,1616678.4354931698,2,2016
2665,22,Laos,12,Diet high in trans fatty acids (% energy/day),2441,0.0025822500475909255,3217849.547092164,3,2016
5710,22,Laos,12,Diet low in vegetables (g/day),2442,223.9711050347172,1601171.1115989944,1,2016
5711,22,Laos,12,Diet low in vegetables (g/day),2442,205.75429397155324,1616678.4354931698,2,2016
2855,22,Laos,12,Diet low in vegetables (g/day),2442,214.8188046619779,3217849.547092164,3,2016
12,22,Malaysia,13,Diet low in calcium (g/day),2427,0.31028763790029557,8712289.342658915,1,2016
13,22,Malaysia,13,Diet low in calcium (g/day),2427,0.278142093604386,8102998.199060973,2,2016
6,22,Malaysia,13,Diet low in calcium (g/day),2427,0.29479725232756404,16815287.541719887,3,2016
392,22,Malaysia,13,Diet low in fiber (g/day),2428,8.90292530602183,8712289.342658915,1,2016
393,22,Malaysia,13,Diet low in fiber (g/day),2428,7.528546166405339,8102998.199060973,2,2016
196,22,Malaysia,13,Diet low in fiber (g/day),2428,8.240635608893028,16815287.541719887,3,2016
772,22,Malaysia,13,Diet low in seafood omega-3 fatty acids (g/day),2429,0.10101027489381338,8712289.342658915,1,2016
773,22,Malaysia,13,Diet low in seafood omega-3 fatty acids (g/day),2429,0.0860777739661869,8102998.199060973,2,2016
386,22,Malaysia,13,Diet low in seafood omega-3 fatty acids (g/day),2429,0.09381455921997615,16815287.541719887,3,2016
1152,22,Malaysia,13,Diet low in fruits (g/day),2430,121.64283688676878,8712289.342658915,1,2016
1153,22,Malaysia,13,Diet low in fruits (g/day),2430,140.04316618149417,8102998.199060973,2,2016
576,22,Malaysia,13,Diet low in fruits (g/day),2430,130.5096394774094,16815287.541719887,3,2016
1532,22,Malaysia,13,Diet low in whole grains (g/day),2431,10.552516711731684,8712289.342658915,1,2016
1533,22,Malaysia,13,Diet low in whole grains (g/day),2431,10.216098800887112,8102998.199060973,2,2016
766,22,Malaysia,13,Diet low in whole grains (g/day),2431,10.390402699768341,16815287.541719887,3,2016
1912,22,Malaysia,13,Diet low in legumes (g/day),2432,23.928238264524833,8712289.342658915,1,2016
1913,22,Malaysia,13,Diet low in legumes (g/day),2432,20.06146570218204,8102998.199060973,2,2016
956,22,Malaysia,13,Diet low in legumes (g/day),2432,22.06490699343571,16815287.541719887,3,2016
2292,22,Malaysia,13,Diet low in milk (g/day),2433,18.453167984834074,8712289.342658915,1,2016
2293,22,Malaysia,13,Diet low in milk (g/day),2433,17.73448649475655,8102998.199060973,2,2016
1146,22,Malaysia,13,Diet low in milk (g/day),2433,18.106847720886865,16815287.541719887,3,2016
2672,22,Malaysia,13,Diet low in nuts and seeds (g/day),2434,1.846226631145047,8712289.342658915,1,2016
2673,22,Malaysia,13,Diet low in nuts and seeds (g/day),2434,1.7713785114398375,8102998.199060973,2,2016
1336,22,Malaysia,13,Diet low in nuts and seeds (g/day),2434,1.81015860806369,16815287.541719887,3,2016
3052,22,Malaysia,13,Diet high in processed meat (g/day),2435,1.7733681250191986,8712289.342658915,1,2016
3053,22,Malaysia,13,Diet high in processed meat (g/day),2435,1.3519196480913855,8102998.199060973,2,2016
1526,22,Malaysia,13,Diet high in processed meat (g/day),2435,1.570279343987639,16815287.541719887,3,2016
3432,22,Malaysia,13,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.05110951967393709,8712289.342658915,1,2016
3433,22,Malaysia,13,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.04971798149247775,8102998.199060973,2,2016
1716,22,Malaysia,13,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.05043896132931682,16815287.541719887,3,2016
3812,22,Malaysia,13,Diet high in red meat (g/day),2437,16.057334799659237,8712289.342658915,1,2016
3813,22,Malaysia,13,Diet high in red meat (g/day),2437,10.057816058315444,8102998.199060973,2,2016
1906,22,Malaysia,13,Diet high in red meat (g/day),2437,13.166269783035144,16815287.541719887,3,2016
4192,22,Malaysia,13,Diet high in sodium (g/day),2438,2.712294178827985,8712289.342658915,1,2016
4193,22,Malaysia,13,Diet high in sodium (g/day),2438,3.0492915450443463,8102998.199060973,2,2016
2096,22,Malaysia,13,Diet high in sodium (g/day),2438,2.874687420380616,16815287.541719887,3,2016
4572,22,Malaysia,13,Diet high in saturated fatty acids (% energy/day),2439,0.10677437085666662,8712289.342658915,1,2016
4573,22,Malaysia,13,Diet high in saturated fatty acids (% energy/day),2439,0.10698584865173373,8102998.199060973,2,2016
2286,22,Malaysia,13,Diet high in saturated fatty acids (% energy/day),2439,0.10687627837316424,16815287.541719887,3,2016
4952,22,Malaysia,13,Diet high in sugar-sweetened beverages (g/day),2440,138.865773678963,8712289.342658915,1,2016
4953,22,Malaysia,13,Diet high in sugar-sweetened beverages (g/day),2440,98.47192255441847,8102998.199060973,2,2016
2476,22,Malaysia,13,Diet high in sugar-sweetened beverages (g/day),2440,119.40067074193385,16815287.541719887,3,2016
5332,22,Malaysia,13,Diet high in trans fatty acids (% energy/day),2441,0.0020533760461923915,8712289.342658915,1,2016
5333,22,Malaysia,13,Diet high in trans fatty acids (% energy/day),2441,0.0024981921892920506,8102998.199060973,2,2016
2666,22,Malaysia,13,Diet high in trans fatty acids (% energy/day),2441,0.0022677253041225435,16815287.541719887,3,2016
5712,22,Malaysia,13,Diet low in vegetables (g/day),2442,111.07900375767444,8712289.342658915,1,2016
5713,22,Malaysia,13,Diet low in vegetables (g/day),2442,104.02200008689387,8102998.199060973,2,2016
2856,22,Malaysia,13,Diet low in vegetables (g/day),2442,107.6783549199292,16815287.541719887,3,2016
14,22,Maldives,14,Diet low in calcium (g/day),2427,0.5191026832057383,161076.54512527207,1,2016
15,22,Maldives,14,Diet low in calcium (g/day),2427,0.4627101672902916,104432.43225446415,2,2016
7,22,Maldives,14,Diet low in calcium (g/day),2427,0.496921860334443,265508.9773797362,3,2016
394,22,Maldives,14,Diet low in fiber (g/day),2428,8.794914879911067,161076.54512527207,1,2016
395,22,Maldives,14,Diet low in fiber (g/day),2428,7.418184501383227,104432.43225446415,2,2016
197,22,Maldives,14,Diet low in fiber (g/day),2428,8.253406628826054,265508.9773797362,3,2016
774,22,Maldives,14,Diet low in seafood omega-3 fatty acids (g/day),2429,0.05536073854757935,161076.54512527207,1,2016
775,22,Maldives,14,Diet low in seafood omega-3 fatty acids (g/day),2429,0.04740965470180547,104432.43225446415,2,2016
387,22,Maldives,14,Diet low in seafood omega-3 fatty acids (g/day),2429,0.05223334514164656,265508.9773797362,3,2016
1154,22,Maldives,14,Diet low in fruits (g/day),2430,121.51582634398288,161076.54512527207,1,2016
1155,22,Maldives,14,Diet low in fruits (g/day),2430,139.86138869799402,104432.43225446415,2,2016
577,22,Maldives,14,Diet low in fruits (g/day),2430,128.73167161073331,265508.9773797362,3,2016
1534,22,Maldives,14,Diet low in whole grains (g/day),2431,16.713588726246886,161076.54512527207,1,2016
1535,22,Maldives,14,Diet low in whole grains (g/day),2431,19.179910819518877,104432.43225446415,2,2016
767,22,Maldives,14,Diet low in whole grains (g/day),2431,17.68366520902789,265508.9773797362,3,2016
1914,22,Maldives,14,Diet low in legumes (g/day),2432,17.89669879925927,161076.54512527207,1,2016
1915,22,Maldives,14,Diet low in legumes (g/day),2432,15.3801393656011,104432.43225446415,2,2016
957,22,Maldives,14,Diet low in legumes (g/day),2432,16.906862503841044,265508.9773797362,3,2016
2294,22,Maldives,14,Diet low in milk (g/day),2433,73.2908186776178,161076.54512527207,1,2016
2295,22,Maldives,14,Diet low in milk (g/day),2433,70.01245159515314,104432.43225446415,2,2016
1147,22,Maldives,14,Diet low in milk (g/day),2433,72.00134119318949,265508.9773797362,3,2016
2674,22,Maldives,14,Diet low in nuts and seeds (g/day),2434,11.972828322308272,161076.54512527207,1,2016
2675,22,Maldives,14,Diet low in nuts and seeds (g/day),2434,11.53643877205647,104432.43225446415,2,2016
1337,22,Maldives,14,Diet low in nuts and seeds (g/day),2434,11.801183571938692,265508.9773797362,3,2016
3054,22,Maldives,14,Diet high in processed meat (g/day),2435,1.2377503584365008,161076.54512527207,1,2016
3055,22,Maldives,14,Diet high in processed meat (g/day),2435,0.9448356804039628,104432.43225446415,2,2016
1527,22,Maldives,14,Diet high in processed meat (g/day),2435,1.1225384640144864,265508.9773797362,3,2016
3434,22,Maldives,14,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.027983244231956073,161076.54512527207,1,2016
3435,22,Maldives,14,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.027205455684432125,104432.43225446415,2,2016
1717,22,Maldives,14,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.027677317288923104,265508.9773797362,3,2016
3814,22,Maldives,14,Diet high in red meat (g/day),2437,8.291031294026912,161076.54512527207,1,2016
3815,22,Maldives,14,Diet high in red meat (g/day),2437,5.3044011890288845,104432.43225446415,2,2016
1907,22,Maldives,14,Diet high in red meat (g/day),2437,7.116302480005447,265508.9773797362,3,2016
4194,22,Maldives,14,Diet high in sodium (g/day),2438,2.699278450892021,161076.54512527207,1,2016
4195,22,Maldives,14,Diet high in sodium (g/day),2438,3.0384881106167536,104432.43225446415,2,2016
2097,22,Maldives,14,Diet high in sodium (g/day),2438,2.832699513180993,265508.9773797362,3,2016
4574,22,Maldives,14,Diet high in saturated fatty acids (% energy/day),2439,0.10062673003119556,161076.54512527207,1,2016
4575,22,Maldives,14,Diet high in saturated fatty acids (% energy/day),2439,0.10089517795744271,104432.43225446415,2,2016
2287,22,Maldives,14,Diet high in saturated fatty acids (% energy/day),2439,0.10073231843784126,265508.9773797362,3,2016
4954,22,Maldives,14,Diet high in sugar-sweetened beverages (g/day),2440,148.53496364199106,161076.54512527207,1,2016
4955,22,Maldives,14,Diet high in sugar-sweetened beverages (g/day),2440,102.4665171837278,104432.43225446415,2,2016
2477,22,Maldives,14,Diet high in sugar-sweetened beverages (g/day),2440,130.41489869616387,265508.9773797362,3,2016
5334,22,Maldives,14,Diet high in trans fatty acids (% energy/day),2441,0.0023249931101474927,161076.54512527207,1,2016
5335,22,Maldives,14,Diet high in trans fatty acids (% energy/day),2441,0.0028291280969348883,104432.43225446415,2,2016
2667,22,Maldives,14,Diet high in trans fatty acids (% energy/day),2441,0.002523284118513216,265508.9773797362,3,2016
5714,22,Maldives,14,Diet low in vegetables (g/day),2442,150.25553760878188,161076.54512527207,1,2016
5715,22,Maldives,14,Diet low in vegetables (g/day),2442,139.5708843434316,104432.43225446415,2,2016
2857,22,Maldives,14,Diet low in vegetables (g/day),2442,146.052951544431,265508.9773797362,3,2016
16,22,Myanmar,15,Diet low in calcium (g/day),2427,0.26530654963825395,13292152.911424123,1,2016
17,22,Myanmar,15,Diet low in calcium (g/day),2427,0.2363756066117705,15227298.442475324,2,2016
8,22,Myanmar,15,Diet low in calcium (g/day),2427,0.24985954477761244,28519451.35389945,3,2016
396,22,Myanmar,15,Diet low in fiber (g/day),2428,8.04359661469783,13292152.911424123,1,2016
397,22,Myanmar,15,Diet low in fiber (g/day),2428,6.732677048759431,15227298.442475324,2,2016
198,22,Myanmar,15,Diet low in fiber (g/day),2428,7.34366156977296,28519451.35389945,3,2016
776,22,Myanmar,15,Diet low in seafood omega-3 fatty acids (g/day),2429,0.058583238487514185,13292152.911424123,1,2016
777,22,Myanmar,15,Diet low in seafood omega-3 fatty acids (g/day),2429,0.0498465057129864,15227298.442475324,2,2016
388,22,Myanmar,15,Diet low in seafood omega-3 fatty acids (g/day),2429,0.05391846300782389,28519451.35389945,3,2016
1156,22,Myanmar,15,Diet low in fruits (g/day),2430,53.216625022318695,13292152.911424123,1,2016
1157,22,Myanmar,15,Diet low in fruits (g/day),2430,60.75833319921157,15227298.442475324,2,2016
578,22,Myanmar,15,Diet low in fruits (g/day),2430,57.24334488275886,28519451.35389945,3,2016
1536,22,Myanmar,15,Diet low in whole grains (g/day),2431,18.06515420260376,13292152.911424123,1,2016
1537,22,Myanmar,15,Diet low in whole grains (g/day),2431,22.30676587997775,15227298.442475324,2,2016
768,22,Myanmar,15,Diet low in whole grains (g/day),2431,20.32986421006437,28519451.35389945,3,2016
1916,22,Myanmar,15,Diet low in legumes (g/day),2432,88.30948785009093,13292152.911424123,1,2016
1917,22,Myanmar,15,Diet low in legumes (g/day),2432,74.67538648418899,15227298.442475324,2,2016
958,22,Myanmar,15,Diet low in legumes (g/day),2432,81.02987619426702,28519451.35389945,3,2016
2296,22,Myanmar,15,Diet low in milk (g/day),2433,27.485357301194355,13292152.911424123,1,2016
2297,22,Myanmar,15,Diet low in milk (g/day),2433,26.314971744523223,15227298.442475324,2,2016
1148,22,Myanmar,15,Diet low in milk (g/day),2433,26.860457125414598,28519451.35389945,3,2016
2676,22,Myanmar,15,Diet low in nuts and seeds (g/day),2434,4.497743954003313,13292152.911424123,1,2016
2677,22,Myanmar,15,Diet low in nuts and seeds (g/day),2434,4.30640133759679,15227298.442475324,2,2016
1338,22,Myanmar,15,Diet low in nuts and seeds (g/day),2434,4.395581009540224,28519451.35389945,3,2016
3056,22,Myanmar,15,Diet high in processed meat (g/day),2435,0.6461736247118435,13292152.911424123,1,2016
3057,22,Myanmar,15,Diet high in processed meat (g/day),2435,0.4798864739996771,15227298.442475324,2,2016
1528,22,Myanmar,15,Diet high in processed meat (g/day),2435,0.5573884640289813,28519451.35389945,3,2016
3436,22,Myanmar,15,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.022027190331344586,13292152.911424123,1,2016
3437,22,Myanmar,15,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.02142294019444919,15227298.442475324,2,2016
1718,22,Myanmar,15,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.021704565009621674,28519451.35389945,3,2016
3816,22,Myanmar,15,Diet high in red meat (g/day),2437,15.836857334823275,13292152.911424123,1,2016
3817,22,Myanmar,15,Diet high in red meat (g/day),2437,9.917805929898341,15227298.442475324,2,2016
1908,22,Myanmar,15,Diet high in red meat (g/day),2437,12.676517357707226,28519451.35389945,3,2016
4196,22,Myanmar,15,Diet high in sodium (g/day),2438,2.70846746788942,13292152.911424123,1,2016
4197,22,Myanmar,15,Diet high in sodium (g/day),2438,3.0509977046547747,15227298.442475324,2,2016
2098,22,Myanmar,15,Diet high in sodium (g/day),2438,2.891353529618817,28519451.35389945,3,2016
4576,22,Myanmar,15,Diet high in saturated fatty acids (% energy/day),2439,0.07043606869249316,13292152.911424123,1,2016
4577,22,Myanmar,15,Diet high in saturated fatty acids (% energy/day),2439,0.07059155168040998,15227298.442475324,2,2016
2288,22,Myanmar,15,Diet high in saturated fatty acids (% energy/day),2439,0.07051908522147043,28519451.35389945,3,2016
4956,22,Myanmar,15,Diet high in sugar-sweetened beverages (g/day),2440,113.14148493933237,13292152.911424123,1,2016
4957,22,Myanmar,15,Diet high in sugar-sweetened beverages (g/day),2440,79.82545392758306,15227298.442475324,2,2016
2478,22,Myanmar,15,Diet high in sugar-sweetened beverages (g/day),2440,95.35316423009454,28519451.35389945,3,2016
5336,22,Myanmar,15,Diet high in trans fatty acids (% energy/day),2441,0.00233462973496843,13292152.911424123,1,2016
5337,22,Myanmar,15,Diet high in trans fatty acids (% energy/day),2441,0.0028407452853549567,15227298.442475324,2,2016
2668,22,Myanmar,15,Diet high in trans fatty acids (% energy/day),2441,0.0026048583742392046,28519451.35389945,3,2016
5716,22,Myanmar,15,Diet low in vegetables (g/day),2442,166.49613253241606,13292152.911424123,1,2016
5717,22,Myanmar,15,Diet low in vegetables (g/day),2442,155.92596398247125,15227298.442475324,2,2016
2858,22,Myanmar,15,Diet low in vegetables (g/day),2442,160.85243661765332,28519451.35389945,3,2016
