"year","indicator","disaggregation","disagg.value","component","rec","unit","year_range","value.unweighted","value","value.sum","total.pop","n","N","region"
"2013","stunting_percent","income","Second lowest","C",,,"",30.6425104516949,"39.5432839485465",3615.8162333,4634167.026,82,,"World"
"2013","stunting_percent","location","Urban","C",,,"",20.7061048040984,"26.7780146424986",2526.1447861,4655707.034,86,,"World"
"2013","stunting_percent","income","Second highest","C",,,"",22.9065726916949,"27.7816712681034",2702.97557762,4634167.026,82,,"World"
"2013","stunting_percent","income","Highest","C",,,"",15.7913810984746,"19.3637527739042",1863.38296962,4634167.026,82,,"World"
"2002","stunting_percent","location","Rural","C",,,"",40.2940429577465,"43.2861577005838",2860.87705,1528111.601,61,,"World"
"2002","stunting_percent","location","Urban","C",,,"",28.3525488183099,"30.81885551325",2013.0309661,1528111.601,61,,"World"
"2008","stunting_percent","income","Lowest","C",,,"",37.8325609350649,"49.7560454488298",2913.107192,2648103.397,69,,"World"
"2008","stunting_percent","income","Middle","C",,,"",30.8252258571429,"41.4407042867633",2373.542391,2648103.397,69,,"World"
"2008","stunting_percent","income","Highest","C",,,"",19.6010242766234,"23.7859673913824",1509.2788693,2648103.397,69,,"World"
"2008","stunting_percent","income","Second lowest","C",,,"",34.4345912649351,"45.9172599705283",2651.4635274,2648103.397,69,,"World"
"2008","stunting_percent","income","Second highest","C",,,"",26.4863072285714,"35.0682089163132",2039.4456566,2648103.397,69,,"World"
"2008","stunting_percent","location","Rural","C",,,"",33.8790225825,"43.4418664796655",2710.3218066,2690564.997,72,,"World"
"2008","stunting_percent","location","Urban","C",,,"",24.45367662625,"32.5488535436499",1956.2941301,2690564.997,72,,"World"
"2002","stunting_percent","income","Second lowest","C",,,"",41.5001226285714,"46.2634270343663",2614.5077256,1353427.412,55,,"World"
"2002","stunting_percent","income","Second highest","C",,,"",32.8911011047619,"37.1573845552297",2072.1393696,1353427.412,55,,"World"
"2002","stunting_percent","income","Highest","C",,,"",23.9707579174603,"25.6529816083773",1510.1577488,1353427.412,55,,"World"
"2002","stunting_percent","income","Middle","C",,,"",38.137522147619,"42.9436606040057",2402.6638953,1353427.412,55,,"World"
"2002","stunting_percent","income","Lowest","C",,,"",45.0551225222222,"50.0251927732033",2838.4727189,1353427.412,55,,"World"
"2013","overweight_percent","income","Second lowest","C",,,"",5.31220350661017,"3.47811334462103",626.84001378,4634167.026,82,,"World"
"2013","overweight_percent","income","Second highest","C",,,"",6.27694734305085,"4.13530725750346",740.67978648,4634167.026,82,,"World"
"2013","overweight_percent","location","Urban","C",,,"",6.40638125163934,"4.44259125966325",781.5785127,4655707.034,86,,"World"
"2013","overweight_percent","location","Rural","C",,,"",5.5707950002459,"3.72187152928082",679.63699003,4655707.034,86,,"World"
"2013","overweight_percent","income","Lowest","C",,,"",4.93534962949153,"3.37201117424632",582.37125628,4634167.026,82,,"World"
"2013","overweight_percent","income","Middle","C",,,"",5.78329122694915,"3.73640825609085",682.42836478,4634167.026,82,,"World"
"2013","overweight_percent","income","Highest","C",,,"",7.14122140050847,"5.06947588378484",842.66412526,4634167.026,82,,"World"
"2002","overweight_percent","location","Rural","C",,,"",6.80205024225352,"5.25678190853829",482.9455672,1528111.601,61,,"World"
"2002","overweight_percent","location","Urban","C",,,"",7.57710674507042,"5.95343922709108",537.9745789,1528111.601,61,,"World"
"2008","overweight_percent","income","Middle","C",,,"",8.94743934311688,"5.63728844151618",688.95282942,2648103.397,69,,"World"
"2008","overweight_percent","income","Second lowest","C",,,"",8.16086865974026,"5.29368747431044",628.3868868,2648103.397,69,,"World"
"2008","overweight_percent","income","Lowest","C",,,"",8.26801901194805,"5.33808334277508",636.63746392,2648103.397,69,,"World"
"2008","overweight_percent","location","Urban","C",,,"",9.60255434375,"6.53312383522598",768.2043475,2690564.997,72,,"World"
"2008","overweight_percent","income","Second highest","C",,,"",9.27375990428571,"6.25839341054403",714.07951263,2648103.397,69,,"World"
"2008","overweight_percent","income","Highest","C",,,"",10.1644582103896,"6.63195923473246",782.6632822,2648103.397,69,,"World"
"2008","overweight_percent","location","Rural","C",,,"",8.547978943125,"5.51115309931782",683.83831545,2690564.997,72,,"World"
"2002","overweight_percent","income","Highest","C",,,"",7.64562042587302,"5.80026477157351",481.67408683,1353427.412,55,,"World"
"2002","overweight_percent","income","Second lowest","C",,,"",5.95019339095238,"4.33199121958564",374.86218363,1353427.412,55,,"World"
"2002","overweight_percent","income","Lowest","C",,,"",5.79080596619048,"4.35014949932643",364.82077587,1353427.412,55,,"World"
"2002","overweight_percent","income","Middle","C",,,"",6.2368522668254,"4.78905766999568",392.92169281,1353427.412,55,,"World"
"2002","overweight_percent","income","Second highest","C",,,"",6.47926051412698,"4.74720507857496",408.19341239,1353427.412,55,,"World"
"2013","solid_foods","income","Second highest","K",,,"",75.917684954955,"68.6335964269512",8426.86303,4866936.453,75,,"World"
"2013","solid_foods","income","Middle","K",,,"",74.019072877193,"67.4228636358805",8438.174308,4960255.378,77,,"World"
"2013","solid_foods","income","Highest","K",,,"",79.2726220275229,"71.460708966564",8640.715801,4936175.767,73,,"World"
"2013","solid_foods","income","Second lowest","K",,,"",71.4634860431034,"63.1402507287024",8289.764381,4965185.044,79,,"World"
"2013","solid_foods","location","Rural","K",,,"",72.1250040916031,"60.0236896019372",9448.375536,6265234.222,87,,"World"
"2013","solid_foods","income","Lowest","K",,,"",70.229711637931,"60.2737323190214",8146.64655,4948390.733,78,,"World"
"2013","solid_foods","location","Urban","K",,,"",77.8488457,"68.2757278272348",10120.349941,6301746.847,88,,"World"
"2008","solid_foods","location","Rural","K",,,"",66.7659138192771,"61.925727971662",5541.570847,3476290.165,71,,"World"
"2008","solid_foods","location","Urban","K",,,"",72.0665963536585,"70.4721400730184",5909.460901,3475313.339,72,,"World"
"2008","solid_foods","income","Middle","K",,,"",67.6477331060606,"61.7622158185397",4464.750385,3316553.583,59,,"World"
"2008","solid_foods","income","Second lowest","K",,,"",67.3615886716418,"59.1633813041787",4513.226441,3270647.985,59,,"World"
"2008","solid_foods","income","Lowest","K",,,"",63.218159,"58.8176553742887",4551.707448,3364132.162,63,,"World"
"2008","solid_foods","income","Second highest","K",,,"",68.8321132558823,"66.9610238069062",4680.5837014,3346527.051,60,,"World"
"2008","solid_foods","income","Highest","K",,,"",72.0558757666667,"74.6264588067388",4323.352546,3205349.656,53,,"World"
"2002","solid_foods","income","Second highest","K",,,"",95.523125,"95.523125",95.523125,5329.304,1,,"World"
"2002","solid_foods","income","Second lowest","K",,,"",87.315079,"87.315079",87.315079,5329.304,1,,"World"
"2002","solid_foods","income","Lowest","K",,,"",81.969482,"81.969482",81.969482,5329.304,1,,"World"
"2002","solid_foods","location","Urban","K",,,"",94.107758,"94.107758",94.107758,5329.304,1,,"World"
"2002","solid_foods","income","Highest","K",,,"",86.098152,"86.098152",86.098152,5329.304,1,,"World"
"2002","solid_foods","location","Rural","K",,,"",85.917252,"85.917252",85.917252,5329.304,1,,"World"
"2002","solid_foods","income","Middle","K",,,"",91.975815,"91.975815",91.975815,5329.304,1,,"World"
"2013","minimum_meal","income","Lowest","K",,,"",48.3358448935484,"44.8777448894065",5993.6447668,4878977.362,86,,"World"
"2013","minimum_meal","location","Rural","K",,,"",50.953149112,"47.2498631455115",6369.143639,4792424.157,86,,"World"
"2013","minimum_meal","income","Middle","K",,,"",52.8726587556452,"49.5535061696489",6556.2096857,4878977.362,86,,"World"
"2013","minimum_meal","income","Highest","K",,,"",59.8680968861789,"55.1831842920046",7363.775917,4878695.777,85,,"World"
"2013","minimum_meal","location","Urban","K",,,"",56.4736957301587,"51.8175836593315",7115.685662,4834081.036,87,,"World"
"2013","minimum_meal","income","Second lowest","K",,,"",50.8956311217742,"47.7452505547751",6311.0582591,4878977.362,86,,"World"
"2013","minimum_meal","income","Second highest","K",,,"",54.8905508455285,"50.506053178322",6751.537754,4878695.777,85,,"World"
"2008","minimum_meal","income","Second lowest","K",,,"",43.5392992,"37.2344125884877",217.696496,52201.83,4,,"World"
"2008","minimum_meal","income","Highest","K",,,"",48.4600844,"42.3401566877063",242.300422,52201.83,4,,"World"
"2008","minimum_meal","income","Middle","K",,,"",43.513244,"36.8613857077356",217.56622,52201.83,4,,"World"
"2008","minimum_meal","income","Second highest","K",,,"",45.5763238,"39.0654613925555",227.881619,52201.83,4,,"World"
"2008","minimum_meal","income","Lowest","K",,,"",40.6192444,"36.225289986694",203.096222,52201.83,4,,"World"
"2008","minimum_meal","location","Urban","K",,,"",47.9556335,"43.7564885350465",287.733801,76664.851,5,,"World"
"2008","minimum_meal","location","Rural","K",,,"",43.3797103333333,"40.0016752309752",260.278262,76664.851,5,,"World"
"2013","minimum_accept_diet","income","Lowest","K",,,"",15.3203474183908,"12.2896636973127",1332.8702254,4018155.647,65,,"World"
"2013","minimum_accept_diet","income","Second highest","K",,,"",23.6902142816092,"19.5539090194508",2061.0486425,4018155.647,65,,"World"
"2013","minimum_accept_diet","income","Middle","K",,,"",20.1536900367816,"17.362362079763",1753.3710332,4018155.647,65,,"World"
"2013","minimum_accept_diet","location","Rural","K",,,"",19.3336844477273,"15.7591622324185",1701.3642314,4029595.414,66,,"World"
"2013","minimum_accept_diet","income","Second lowest","K",,,"",18.2732032037931,"15.0928254929911",1589.76867873,4018155.647,65,,"World"
"2013","minimum_accept_diet","income","Highest","K",,,"",29.2122438942529,"23.9411649069044",2541.4652188,4018155.647,65,,"World"
"2013","minimum_accept_diet","location","Urban","K",,,"",25.7018510909091,"21.1180682239867",2261.762896,4029595.414,66,,"World"
"2008","minimum_accept_diet","income","Second highest","K",,,"",13.7543115,"13.5154159719748",27.508623,16625.806,2,,"World"
"2008","minimum_accept_diet","income","Lowest","K",,,"",4.9956179,"6.53351182223833",9.9912358,16625.806,2,,"World"
"2008","minimum_accept_diet","income","Highest","K",,,"",16.084697,"18.292517002262",32.169394,16625.806,2,,"World"
"2008","minimum_accept_diet","income","Middle","K",,,"",8.3259325,"8.88965880656325",16.651865,16625.806,2,,"World"
"2008","minimum_accept_diet","income","Second lowest","K",,,"",6.848938,"9.22178924572056",13.697876,16625.806,2,,"World"
"2008","minimum_accept_diet","location","Urban","K",,,"",13.5746525,"14.8033866173659",27.149305,16625.806,2,,"World"
"2008","minimum_accept_diet","location","Rural","K",,,"",8.4761818,"9.71794158567473",16.9523636,16625.806,2,,"World"
"2013","minimum_diet_diversity","income","Highest","K",,,"",42.4399576276596,"36.3131319883482",3989.356017,4134597.53,69,,"World"
"2013","minimum_diet_diversity","income","Second highest","K",,,"",35.0774759755319,"31.4249432813497",3297.2827417,4134597.53,69,,"World"
"2013","minimum_diet_diversity","income","Second lowest","K",,,"",27.4181551776596,"24.2006418842253",2577.3065867,4134597.53,69,,"World"
"2013","minimum_diet_diversity","income","Middle","K",,,"",30.5687755276596,"27.4640963802912",2873.4648996,4134597.53,69,,"World"
"2013","minimum_diet_diversity","location","Urban","K",,,"",38.0136389789474,"33.3747506837234",3611.295703,4146037.297,70,,"World"
"2013","minimum_diet_diversity","income","Lowest","K",,,"",23.0393298861702,"19.9498633516613",2165.6970093,4134597.53,69,,"World"
"2013","minimum_diet_diversity","location","Rural","K",,,"",28.3209787389474,"24.8016440213161",2690.4929802,4146037.297,70,,"World"
"2008","minimum_diet_diversity","income","Lowest","K",,,"",30.5785409485714,"15.8775149220367",1070.2489332,1951755.528,33,,"World"
"2008","minimum_diet_diversity","location","Rural","K",,,"",36.052606,"21.4780907614703",1261.84121,1951755.528,33,,"World"
"2008","minimum_diet_diversity","location","Urban","K",,,"",46.4977388285714,"29.4963222046885",1627.420859,1951755.528,33,,"World"
"2008","minimum_diet_diversity","income","Second lowest","K",,,"",34.7819045457143,"20.544675515449",1217.3666591,1951755.528,33,,"World"
"2008","minimum_diet_diversity","income","Middle","K",,,"",39.7958124314286,"23.9771256540747",1392.8534351,1951755.528,33,,"World"
"2008","minimum_diet_diversity","income","Highest","K",,,"",51.9660116857143,"34.1163083082838",1818.810409,1951755.528,33,,"World"
"2008","minimum_diet_diversity","income","Second highest","K",,,"",44.1567522542857,"28.3211954175505",1545.4863289,1951755.528,33,,"World"
"2013","continued_breastfeeding_2yr","income","Highest","K",,,"",32.5201356210084,"42.1482735840519",3869.8961389,5155805.841,77,,"World"
"2013","continued_breastfeeding_2yr","income","Second lowest","K",,,"",45.9225509117188,"60.0029164635604",5878.0865167,5173489.71,84,,"World"
"2013","continued_breastfeeding_2yr","income","Second highest","K",,,"",38.706789834127,"49.08413420378",4877.0555191,5170142.258,84,,"World"
"2013","continued_breastfeeding_2yr","income","Lowest","K",,,"",52.2762856643307,"65.0780134763713",6639.08827937,5169416.007,83,,"World"
"2013","continued_breastfeeding_2yr","location","Rural","K",,,"",45.2589698766423,"57.813092721091",6200.4788731,5324939.454,90,,"World"
"2013","continued_breastfeeding_2yr","income","Middle","K",,,"",42.7326046252381,"55.1464325616912",5384.30818278,5171782.403,83,,"World"
"2013","continued_breastfeeding_2yr","location","Urban","K",,,"",35.5103707213235,"46.8760046143265",4829.4104181,5364513.85,91,,"World"
"2002","continued_breastfeeding_2yr","location","Urban","K",,,"",30.1755582731707,"46.1077131484258",1237.1978892,1520698.934,41,,"World"
"2002","continued_breastfeeding_2yr","income","Lowest","K",,,"",49.5981359866667,"48.284562246637",1487.9440796,391502.35,30,,"World"
"2002","continued_breastfeeding_2yr","location","Rural","K",,,"",41.4403587904762,"61.0074714589602",1740.4950692,1527099.64,42,,"World"
"2008","continued_breastfeeding_2yr","location","Urban","K",,,"",31.363285843956,"46.0067540328368",2854.0590118,3665573.389,79,,"World"
"2008","continued_breastfeeding_2yr","location","Rural","K",,,"",42.9855783211111,"59.1256809052315",3868.7020489,3619775.193,78,,"World"
"2002","continued_breastfeeding_2yr","income","Second lowest","K",,,"",44.0613732,"42.1150975234658",1233.7184496,395493.761,28,,"World"
"2008","continued_breastfeeding_2yr","income","Lowest","K",,,"",49.9238278051282,"65.397406993089",3894.0585688,3520650.825,67,,"World"
"2008","continued_breastfeeding_2yr","income","Second lowest","K",,,"",45.2780904602564,"60.9008815833246",3531.6910559,3528697.477,68,,"World"
"2002","continued_breastfeeding_2yr","income","Highest","K",,,"",36.2381228708333,"32.1177826959145",869.7149489,298173.286,24,,"World"
"2002","continued_breastfeeding_2yr","income","Middle","K",,,"",43.7068266821429,"39.7237281945238",1223.7911471,383816.083,28,,"World"
"2002","continued_breastfeeding_2yr","income","Second highest","K",,,"",42.9172333333333,"38.2586940149682",1158.7653,379350.755,27,,"World"
"2008","continued_breastfeeding_2yr","income","Second highest","K",,,"",37.8047970708333,"51.3002011124787",2721.9453891,3465733.863,63,,"World"
"2008","continued_breastfeeding_2yr","income","Highest","K",,,"",29.4667736289855,"41.7576311688207",2033.2073804,3459523.341,61,,"World"
"2008","continued_breastfeeding_2yr","income","Middle","K",,,"",44.2377351013333,"58.8296153405351",3317.8301326,3492036.801,66,,"World"
"2013","continued_breastfeeding_1yr","income","Middle","K",,,"",76.811672464,"81.2502159738893",9601.459058,5193080.655,81,,"World"
"2013","continued_breastfeeding_1yr","location","Urban","K",,,"",68.8006168746377,"74.9804142425903",9494.4851287,5392243.319,91,,"World"
"2013","continued_breastfeeding_1yr","income","Lowest","K",,,"",82.0022419685039,"86.4373868408199",10414.28473,5186106.295,83,,"World"
"2013","continued_breastfeeding_1yr","location","Rural","K",,,"",77.4538478115942,"83.5222217379654",10688.630998,5351373.826,90,,"World"
"2013","continued_breastfeeding_1yr","income","Second lowest","K",,,"",78.8470022677165,"83.894904222623",10013.569288,5189553.425,84,,"World"
"2013","continued_breastfeeding_1yr","income","Highest","K",,,"",67.9576316274194,"72.1469593741552",8426.7463218,5180348.555,81,,"World"
"2013","continued_breastfeeding_1yr","income","Second highest","K",,,"",73.3782265664,"77.0726614961378",9172.2783208,5196917.736,81,,"World"
"2002","continued_breastfeeding_1yr","location","Urban","K",,,"",68.224439775,"75.9945305504374",2728.977591,1520459.908,40,,"World"
"2002","continued_breastfeeding_1yr","income","Middle","K",,,"",76.8770302,"84.2058488436343",2306.310906,391502.35,30,,"World"
"2002","continued_breastfeeding_1yr","location","Rural","K",,,"",74.6851407073171,"87.914909654917",3062.090769,1526860.614,41,,"World"
"2002","continued_breastfeeding_1yr","income","Lowest","K",,,"",78.7035251212121,"83.4896217131934",2597.216329,401507.398,33,,"World"
"2002","continued_breastfeeding_1yr","income","Second lowest","K",,,"",76.6792825806452,"83.0036091954289",2377.05776,400100.808,31,,"World"
"2008","continued_breastfeeding_1yr","location","Rural","K",,,"",74.2809640851064,"84.0778608611499",6982.410624,3671356.379,80,,"World"
"2008","continued_breastfeeding_1yr","location","Urban","K",,,"",65.4848936813187,"74.157665843371",5959.125325,3669570.338,78,,"World"
"2002","continued_breastfeeding_1yr","income","Second highest","K",,,"",77.736111037037,"79.1550744567128",2098.874998,315472.972,27,,"World"
"2008","continued_breastfeeding_1yr","income","Second highest","K",,,"",72.3885457012987,"79.8574451969719",5573.918019,3528000.916,68,,"World"
"2008","continued_breastfeeding_1yr","income","Lowest","K",,,"",82.0214325063291,"87.6918768180748",6479.693168,3516059.34,68,,"World"
"2008","continued_breastfeeding_1yr","income","Second lowest","K",,,"",78.3203736623377,"86.3674845920242",6030.668772,3528285.27,68,,"World"
"2008","continued_breastfeeding_1yr","income","Middle","K",,,"",76.1363168051948,"83.3484249833196",5862.496394,3531938.662,68,,"World"
"2002","continued_breastfeeding_1yr","income","Highest","K",,,"",77.894522,"76.8873975951617",1947.36305,298787.609,25,,"World"
"2008","continued_breastfeeding_1yr","income","Highest","K",,,"",63.3931593424658,"70.6965898977064",4627.700632,3495168.779,65,,"World"
"2013","exclusive_breastfeeding","income","Second highest","K",,,"",37.7348527208955,"41.9883448183644",5056.4702646,5053416.722,86,,"World"
"2013","exclusive_breastfeeding","income","Highest","K",,,"",37.5440565695635,"42.9630737995978",4730.551127765,5042021.109,80,,"World"
"2013","exclusive_breastfeeding","income","Lowest","K",,,"",41.3048699965649,"43.994632909508",5410.93796955,5040783.487,84,,"World"
"2013","exclusive_breastfeeding","location","Urban","K",,,"",36.6148417423944,"41.5813345612693",5199.30752742,5245588.215,92,,"World"
"2013","exclusive_breastfeeding","income","Second lowest","K",,,"",40.3563557947368,"44.6771364294847",5367.3953207,5048505.39,86,,"World"
"2013","exclusive_breastfeeding","income","Middle","K",,,"",39.934461718806,"43.8636758369264",5351.21787032,5055814.285,86,,"World"
"2013","exclusive_breastfeeding","location","Rural","K",,,"",40.8216363148227,"44.5573584971523",5755.85072039,5203491.476,91,,"World"
"2002","exclusive_breastfeeding","income","Lowest","K",,,"",23.6205013064516,"22.1209261984974",732.2355405,399772.411,31,,"World"
"2002","exclusive_breastfeeding","location","Rural","K",,,"",25.1209609972222,"26.8733445638977",904.3545959,590810.493,36,,"World"
"2002","exclusive_breastfeeding","location","Urban","K",,,"",18.5945275972222,"19.1259940299222",669.4029935,590810.493,36,,"World"
"2002","exclusive_breastfeeding","income","Second lowest","K",,,"",21.2432122516129,"18.1044384000027",658.5395798,399772.411,31,,"World"
"2008","exclusive_breastfeeding","location","Urban","K",,,"",28.2494657977528,"32.5156513525701",2514.202456,3518106.854,76,,"World"
"2008","exclusive_breastfeeding","location","Rural","K",,,"",30.5169561606742,"37.4517497339425",2716.0090983,3518106.854,76,,"World"
"2008","exclusive_breastfeeding","income","Lowest","K",,,"",32.59856585375,"40.1344815013259",2607.8852683,3405636.176,70,,"World"
"2008","exclusive_breastfeeding","income","Second highest","K",,,"",29.9685223975,"34.6271266767726",2397.4817918,3411510.091,70,,"World"
"2008","exclusive_breastfeeding","income","Highest","K",,,"",27.6401888768831,"30.6284344879667",2128.29454352,3407953.384,68,,"World"
"2008","exclusive_breastfeeding","income","Middle","K",,,"",30.6962998253165,"35.6209151019627",2425.0076862,3408151.229,69,,"World"
"2008","exclusive_breastfeeding","income","Second lowest","K",,,"",31.6723560101266,"38.1577500046496",2502.1161248,3450776.112,68,,"World"
"2002","exclusive_breastfeeding","income","Middle","K",,,"",19.7799458883333,"16.0880136603102",593.39837665,396650.441,30,,"World"
"2002","exclusive_breastfeeding","income","Highest","K",,,"",19.1179020703704,"16.6823048800052",516.1833559,379211.777,27,,"World"
"2002","exclusive_breastfeeding","income","Second highest","K",,,"",19.8581373357143,"20.2049234642241",556.0278454,387774.399,28,,"World"
,"exclusive_breastfeeding","income","Middle","K",,,"",59.644116,"32.2728990548018",178.932348,231055.554,3,,"World"
,"exclusive_breastfeeding","income","Second lowest","K",,,"",53.4473196666667,"27.7808568269703",160.341959,231055.554,3,,"World"
,"exclusive_breastfeeding","income","Second highest","K",,,"",58.185126,"33.8586897488896",174.555378,231055.554,3,,"World"
,"exclusive_breastfeeding","income","Highest","K",,,"",57.1987656666667,"39.7847592959923",171.596297,231055.554,3,,"World"
,"exclusive_breastfeeding","location","Urban","K",,,"",54.5943756666667,"36.6454683047915",163.783127,231055.554,3,,"World"
,"exclusive_breastfeeding","location","Rural","K",,,"",57.623101,"29.5643932864974",172.869303,231055.554,3,,"World"
,"exclusive_breastfeeding","income","Lowest","K",,,"",56.3786886666667,"26.2530884406879",169.136066,231055.554,3,,"World"
"2013","early_initiation","income","Highest","K",,,"",48.8102782146154,"44.0323648501833",6345.3361679,5010198.338,90,,"World"
"2013","early_initiation","income","Lowest","K",,,"",52.4150435230769,"46.0833286620314",6813.955658,5010198.338,90,,"World"
"2013","early_initiation","income","Second lowest","K",,,"",51.7059201709924,"45.9590600121258",6773.4755424,5010373.173,91,,"World"
"2013","early_initiation","location","Urban","K",,,"",50.5840107447761,"45.7938741483312",6778.2574398,4967090.077,92,,"World"
"2013","early_initiation","location","Rural","K",,,"",52.7740159037594,"46.1353484682755",7018.9441152,4924993.338,91,,"World"
"2013","early_initiation","income","Middle","K",,,"",51.1692008338462,"46.520803005233",6651.9961084,5010198.338,90,,"World"
"2013","early_initiation","income","Second highest","K",,,"",50.1684240692308,"45.6230287781826",6521.895129,5010198.338,90,,"World"
"2008","early_initiation","location","Urban","K",,,"",46.2445116144578,"37.0163704881387",3838.294464,3461111.65,73,,"World"
"2008","early_initiation","income","Lowest","K",,,"",46.5018685555556,"34.436199665563",3766.651353,3420675.976,71,,"World"
"2008","early_initiation","location","Rural","K",,,"",46.5057064337349,"35.7401046334157",3859.973634,3461111.65,73,,"World"
"2008","early_initiation","income","Middle","K",,,"",45.4252982345679,"36.3698811889476",3679.449157,3420675.976,71,,"World"
"2008","early_initiation","income","Second highest","K",,,"",45.4782680123457,"38.0148918721448",3683.739709,3420675.976,71,,"World"
"2008","early_initiation","income","Highest","K",,,"",44.6528172777778,"37.2493133740427",3616.8781995,3420675.976,71,,"World"
"2008","early_initiation","income","Second lowest","K",,,"",45.8861772222222,"34.4838390049112",3716.780355,3420675.976,71,,"World"
,"early_initiation","location","Urban","K",,,"",56.283343,"38.9041093930827",168.850029,231055.554,3,,"World"
,"early_initiation","income","Lowest","K",,,"",58.786621,"35.1499569175577",176.359863,231055.554,3,,"World"
,"early_initiation","location","Rural","K",,,"",56.875121,"37.4461952483168",170.625363,231055.554,3,,"World"
,"early_initiation","income","Middle","K",,,"",57.4758056666667,"40.2714835927156",172.427417,231055.554,3,,"World"
,"early_initiation","income","Highest","K",,,"",55.1423313333333,"38.121396902204",165.426994,231055.554,3,,"World"
,"early_initiation","income","Second highest","K",,,"",59.1484156666667,"40.940792561713",177.445247,231055.554,3,,"World"
,"early_initiation","income","Second lowest","K",,,"",57.1948633333333,"36.7763716011247",171.58459,231055.554,3,,"World"
"2002","early_initiation","location","Urban","K",,,"",19.652422,"17.3259179049381",39.304844,28894.717,2,,"World"
"2002","early_initiation","income","Second highest","K",,,"",16.8055575,"12.9146055545282",33.611115,28894.717,2,,"World"
"2002","early_initiation","income","Second lowest","K",,,"",22.39446,"18.4448512042634",44.78892,28894.717,2,,"World"
"2002","early_initiation","income","Highest","K",,,"",18.928732,"22.3882860859975",37.857464,28894.717,2,,"World"
"2002","early_initiation","income","Lowest","K",,,"",27.1979665,"20.8812026867943",54.395933,28894.717,2,,"World"
"2002","early_initiation","location","Rural","K",,,"",22.097595,"18.6253326292726",44.19519,28894.717,2,,"World"
"2002","early_initiation","income","Middle","K",,,"",20.2046915,"16.9789522447108",40.409383,28894.717,2,,"World"
"2000","unimproved_water","all",,"V",,,"",,"12.8307901582904",,5724299.963,183,,"World"
"2015","unimproved_water","all",,"V",,,"",,"5.78116156938122",,7312349.187,192,,"World"
"2000","limited_water","all",,"V",,,"",,"2.68235386204559",,4908041.839,127,,"World"
"2015","limited_water","all",,"V",,,"",,"3.58963897357352",,5988942.21,131,,"World"
"2000","safely_managed_water","all",,"V",,,"",,"20.7786526159138",,1837212.572,80,,"World"
"2015","safely_managed_water","all",,"V",,,"",,"24.5397174334589",,2557815.028,84,,"World"
"2000","basic_water","all",,"V",,,"",,"59.1907303935049",,5724299.963,183,,"World"
"2015","basic_water","all",,"V",,,"",,"63.9258723975357",,7312349.187,192,,"World"
"2000","surface_water","all",,"V",,,"",,"4.51747297024525",,5724299.963,183,,"World"
"2015","surface_water","all",,"V",,,"",,"2.16360962605068",,7312349.187,192,,"World"
"2000","safely_managed_sanitation","all",,"V",,,"",,"24.1246415972618",,3028385.375,75,,"World"
"2015","safely_managed_sanitation","all",,"V",,,"",,"30.745753376182",,3512059.587,79,,"World"
"2000","basic_sanitation","all",,"V",,,"",,"33.835855965641",,5996792.667,183,,"World"
"2015","basic_sanitation","all",,"V",,,"",,"37.230819866037",,7343220.775,192,,"World"
"2000","open_defecation","all",,"V",,,"",,"20.4582767134834",,5996792.667,183,,"World"
"2015","open_defecation","all",,"V",,,"",,"12.1595971104552",,7343220.775,192,,"World"
"2000","limited_sanitation","all",,"V",,,"",,"5.42423831672637",,5996792.667,183,,"World"
"2015","limited_sanitation","all",,"V",,,"",,"8.17993763589495",,7343220.775,192,,"World"
"2000","unimproved_sanitation","all",,"V",,,"",,"16.1569874068875",,5996792.667,183,,"World"
"2015","unimproved_sanitation","all",,"V",,,"",,"11.683892011431",,7343220.775,192,,"World"
"2000","stunting_percent","gender","Both","C",,,,,"32.6",,,,,"World"
"2005","stunting_percent","gender","Both","C",,,,,"29.3",,,,,"World"
"2010","stunting_percent","gender","Both","C",,,,,"26.1",,,,,"World"
"2011","stunting_percent","gender","Both","C",,,,,"25.5",,,,,"World"
"2012","stunting_percent","gender","Both","C",,,,,"24.9",,,,,"World"
"2013","stunting_percent","gender","Both","C",,,,,"24.3",,,,,"World"
"2014","stunting_percent","gender","Both","C",,,,,"23.8",,,,,"World"
"2015","stunting_percent","gender","Both","C",,,,,"23.2",,,,,"World"
"2016","stunting_percent","gender","Both","C",,,,,"22.7",,,,,"World"
"2017","stunting_percent","gender","Both","C",,,,,"22.2",,,,,"World"
"2000","overweight_percent","gender","Both","C",,,,,"4.9",,,,,"World"
"2005","overweight_percent","gender","Both","C",,,,,"5.1",,,,,"World"
"2010","overweight_percent","gender","Both","C",,,,,"5.3",,,,,"World"
"2011","overweight_percent","gender","Both","C",,,,,"5.3",,,,,"World"
"2012","overweight_percent","gender","Both","C",,,,,"5.4",,,,,"World"
"2013","overweight_percent","gender","Both","C",,,,,"5.4",,,,,"World"
"2014","overweight_percent","gender","Both","C",,,,,"5.5",,,,,"World"
"2015","overweight_percent","gender","Both","C",,,,,"5.6",,,,,"World"
"2016","overweight_percent","gender","Both","C",,,,,"5.6",,,,,"World"
"2017","overweight_percent","gender","Both","C",,,,,"5.6",,,,,"World"
"2017","wasting_percent","gender","Both","C",,,,,"7.5",,,,,"World"
"2000","u5mr","all",,"R",,,,,"70.0543290807822",,,,,"World"
"2005","u5mr","all",,"R",,,,,"57.6110389174408",,,,,"World"
